"feature.1","feature.2","correlation","p_value"
"Population","Construction, Extraction, Maintenance, and Repair Occupations",-0.198354402501485,5.70530795838479e-29
"Voting Participation Rate","Winter Avg. Precipitation",-0.198191930731241,1.89659983218016e-24
"Age Dependency Ratio","Sexually Transmitted Infections Rate",-0.198017024474593,2.36940625887381e-27
"Total Votes 2016","Adult Smoking Rate",-0.197897205269179,7.66600632713061e-29
"Preschool Enrollment Ratio","HIV Prevalence Rate",0.197697004584754,5.5746257436739e-22
"Democratic Votes 2012","Production, Transportation, and Material moving Occupations",-0.197450347524555,1.02247601247667e-28
"Asian American Population","HIV Prevalence Rate",0.197213137491507,6.90484853183002e-22
"Sex Ratio","Sales and Office Occupations",-0.196702867122998,1.6527754570144e-28
"Age Dependency Ratio","Median Earning",-0.196074542942323,2.57063234610961e-28
"Republican Votes 2016","Adult Smoking Rate",-0.195945088160806,2.68403780238625e-28
"Democratic Votes 2008","Production, Transportation, and Material moving Occupations",-0.195908719794825,2.7470911765974e-28
"Republican Votes 2008","White not Latino Population",-0.19557915134723,3.38974546650958e-28
"Homogeneity Index","Unemployment Rate",-0.194898897468171,5.22502030812594e-28
"Other Parties Votes 2016","Crime Rate",0.194375145215309,1.31494564077305e-26
"Latino Population","Winter Avg. Precipitation",-0.194164792857071,1.63741277668315e-23
"Median Age","Diabetes Rate",0.194124082645697,8.53658081051507e-28
"Population","Latino Population",0.193685584299661,1.12600512761324e-27
"Median Age","Winter Avg. Temperature",-0.193601550486536,5.38469147912481e-16
"Voting Age Population","Life Expectancy",0.193541646513729,1.23296797171407e-27
"Republican Vote Fraction 2016","Other Parties Vote Fraction 2016",-0.193451533948852,1.30499719143554e-27
"Republican Votes 2012","Median Age",-0.193411612878186,1.33822583102749e-27
"Voting Power","Adult Smoking Rate",-0.193389380573726,1.35709327105215e-27
"Democratic Vote Fraction 2016","Latino Population",0.193172221298989,1.55582715116814e-27
"Farming, Fishing, and Forestry Occupations","Teen Birth Rate",0.192777573849548,1.22325449981288e-26
"Democratic Votes 2008","Life Expectancy",0.192598712256393,2.23031708344888e-27
"Republican Win 2008","Voting Participation Rate",-0.192487171032201,2.39181967739054e-27
"Other Votes 2008","Adult Smoking Rate",-0.192205987471611,2.85223041140522e-27
"Total Votes 2012","Adult Smoking Rate",-0.191758799985492,3.77167817202524e-27
"Republican Votes 2008","Median Age",-0.191551235630368,4.29297232815232e-27
"Democratic Votes 2012","Life Expectancy",0.191530852042967,4.34786411391703e-27
"Homicide Rate","Winter Avg. Precipitation",0.1913691633956,7.21151759661972e-10
"Voting Power","Infant Mortality",-0.190978512986426,2.09060896640255e-12
"Other Vote Fraction 2012","Crime Rate",-0.190902615119889,1.0463586715122e-25
"Adult Smoking Rate","Winter Avg. Temperature",0.190581669152846,1.53975571481941e-15
"Farming, Fishing, and Forestry Occupations","Less Than High School",0.190266174515969,9.71596613183506e-27
"Other Vote Fraction 2008","Child Poverty",-0.190230963305536,9.74707119868009e-27
"Asian American Population","Children Under 6 Living in Poverty",-0.190195337356239,9.96431339090311e-27
"Median Age","At Least Bachelor Degree",-0.189867003422118,1.24344842507676e-26
"Total Votes 2012","Farming, Fishing, and Forestry Occupations",-0.189863261785842,1.2234604763206e-26
"Republican Votes 2016","Estimated No. of Remaining Votes",0.189807799679683,1.26608297045813e-26
"Total Votes 2012","Infant Mortality",-0.189573974334666,3.04454966940174e-12
"Adults 65 and Older Living in Poverty","HIV Prevalence Rate",0.189486368030504,2.67485738499397e-20
"Farming, Fishing, and Forestry Occupations","Homicide Rate",0.189293520591934,2.64108699645755e-11
"Other Parties Votes 2016","Teen Birth Rate",-0.189100850745534,1.12057223956779e-25
"Population","Production, Transportation, and Material moving Occupations",-0.189090948852433,1.96912394692887e-26
"Children Under 6 Living in Poverty","HIV Prevalence Rate",0.188908679757655,3.49422033899722e-20
"Voting Power","Median Age",-0.18890863317155,2.20259009460697e-26
"Asian American Population","Adults 65 and Older Living in Poverty",-0.18885907113903,2.31264357074413e-26
"Asian American Population","Child Poverty",-0.188836482131773,2.30238168218954e-26
"Asian American Population","Sales and Office Occupations",0.188780499297565,2.38288637567908e-26
"Service Occupations","School Enrollment",-0.188466568864374,2.94196901774813e-26
"Total Votes 2008","Adult Smoking Rate",-0.188171009516713,3.46179674616885e-26
"Population","Life Expectancy",0.188074786950857,3.67162071520818e-26
"Republican Votes 2016","Median Age",-0.188016894422028,3.80388286986974e-26
"Total Votes 2008","Farming, Fishing, and Forestry Occupations",-0.187864741231105,4.17442811614108e-26
"Republican Votes 2012","Adults 65 and Older Living in Poverty",-0.187857145352679,4.27053019179316e-26
"Republican Votes 2012","White not Latino Population",-0.187746418987923,4.48711124564126e-26
"Republican Win 2012","Service Occupations",-0.187665651940137,4.71376569113225e-26
"Republican Votes 2008","Diabetes Rate",-0.187659691101608,4.73093599144327e-26
"Population Density","Management, Professional, and Related Occupations",0.18733315923925,5.77254731120124e-26
"Voting Age Population","Median Age",-0.187189000996404,6.30187974251324e-26
"Graduate Degree","Avg. No. of Mentally Unhealthy Day",-0.187162703855578,6.51972268813746e-26
"Voting Power","Farming, Fishing, and Forestry Occupations",-0.186987675121575,7.1224755944944e-26
"Republican Vote Fraction 2008","Gini Coefficient",-0.186937291178033,7.34388047246203e-26
"Other Votes 2012","Diabetes Rate",-0.186792323846136,8.01967059359378e-26
"Other Parties Votes 2016","Farming, Fishing, and Forestry Occupations",-0.186702387133754,8.46952408990676e-26
"Republican Votes 2016","Winter Avg. Temperature",0.186620655638703,5.95088578128866e-15
"Total Votes 2008","Infant Mortality",-0.186485605433803,6.88806392958469e-12
"Diabetes Rate","HIV Prevalence Rate",0.186476161106584,1.06641619331306e-19
"Sales and Office Occupations","Uninsured Rate",-0.18644964018252,9.87199797799767e-26
"Republican Votes 2016","Teen Birth Rate",-0.186166005682659,6.3566599831978e-25
"Voting Power","Other race(s) Population",0.186010966545405,1.28729582698593e-25
"Other Vote Fraction 2008","Uninsured Rate",-0.185697510001997,1.55550786480029e-25
"Republican Win 2016","Low Birth Weight Rate",-0.18561925709795,8.30290756119003e-25
"Construction, Extraction, Maintenance, and Repair Occupations","Avg. No. of Physically Unhealthy Day",0.185101627359613,2.22700153625608e-25
"Republican Vote Fraction 2016","Life Expectancy",-0.184970741506541,2.40925073064665e-25
"Democratic Vote Fraction 2016","Median Earning",0.184891392918538,2.61711628164926e-25
"Other Parties Vote Fraction 2016","Homogeneity Index",0.184815835342747,2.64411269307645e-25
"Homogeneity Index","Production, Transportation, and Material moving Occupations",0.184536536108438,3.12628343246155e-25
"Population","Median Age",-0.184416407326569,3.35955987992719e-25
"Adult Obesity Rate","Winter Avg. Temperature",0.184325463565737,1.28503418886862e-14
"Total Votes 2016","Median Age",-0.184239300161378,3.73526561417435e-25
"Sales and Office Occupations","Less Than High School",-0.184113085641532,4.09882773657351e-25
"Asian American Population","Less Than High School",-0.183316197036377,6.59205234842339e-25
"Unemployment Rate","Uninsured Rate",0.183102326049242,7.35818203383342e-25
"Republican Win 2012","Management, Professional, and Related Occupations",-0.183075745905435,7.47534471649973e-25
"Republican Win 2012","Median Age",0.182807124267277,8.7681381405937e-25
"Republican Win 2008","Homogeneity Index",0.18229239997905,1.18947024748317e-24
"Unemployment Rate","Graduate Degree",-0.182242486499419,1.24617559484878e-24
"Democratic Votes 2016","Adult Smoking Rate",-0.182152697581775,1.2919134109383e-24
"Republican Win 2008","Service Occupations",-0.181676080097482,1.71169317219447e-24
"Median Age","Sales and Office Occupations",-0.181272323772254,2.17107984326817e-24
"Democratic Vote Fraction 2012","Sales and Office Occupations",0.181140250705767,2.34637610898487e-24
"Service Occupations","Less Than High School",0.181005532116402,2.58267939332372e-24
"Other Votes 2012","Crime Rate",0.180814341644724,3.46298140724663e-23
"Other Votes 2008","Production, Transportation, and Material moving Occupations",-0.18067579457012,3.08163438337464e-24
"Unemployment Rate","Injury Death Rate",0.180429462629318,2.35199766727701e-23
"Adult Smoking Rate","Uninsured Rate",0.180352204065252,3.72453018120156e-24
"Republican Win 2012","Population Density",-0.180037202591062,4.47743324702631e-24
"Republican Vote Fraction 2016","Voting Participation Rate",-0.179867515159985,4.94356897023282e-24
"Voting Age Population","Latino Population",0.179794259481067,5.15936112930245e-24
"Other Votes 2008","Diabetes Rate",-0.179743945078257,5.31295023966847e-24
"Other Parties Votes 2016","Less Than High School",-0.179623778687586,5.79345372093124e-24
"Construction, Extraction, Maintenance, and Repair Occupations","Preschool Enrollment Ratio",-0.179489123892213,6.91921066532817e-24
"Voting Age Population","Farming, Fishing, and Forestry Occupations",-0.179478776117068,6.20034613746948e-24
"Total Votes 2012","Median Age",-0.179432314943411,6.37028123405359e-24
"Asian American Population","Homicide Rate",-0.179408636107082,2.76655209103696e-10
"Voting Age Population","Infant Mortality",-0.179084227268364,4.60700398431078e-11
"Republican Votes 2008","Adults 65 and Older Living in Poverty",-0.179017445484376,8.24164097828561e-24
"Native American Population","Children Under 6 Living in Poverty",0.179002000725874,8.18023158626619e-24
"Democratic Vote Fraction 2016","Other race(s) Population",0.178810919219979,9.13913535080055e-24
"Republican Win 2016","Service Occupations",-0.178325914442148,1.21018449039224e-23
"Service Occupations","Avg. No. of Mentally Unhealthy Day",0.17781827900923,1.62224696929985e-23
"Population Density","Homogeneity Index",-0.177759177762697,1.67845278390444e-23
"Republican Votes 2016","Poverty Rate",-0.177147546464931,2.38610391600622e-23
"Voting Age Population","Adult Smoking Rate",-0.177032388382006,2.54913754574447e-23
"Republican Votes 2016","White not Latino Population",-0.176877859813156,2.78535072886753e-23
"Native American Population","Children in Single Parent Households Rate",0.176818627732306,2.88152782466749e-23
"Sexually Transmitted Infections Rate","Uninsured Rate",0.176729914202177,4.9304864518918e-22
"Total Votes 2008","Median Age",-0.176669180539598,3.13904435942809e-23
"Republican Votes 2008","HIV Prevalence Rate",0.176639579568763,8.32738101535269e-18
"Democratic Vote Fraction 2016","Poverty Rate",0.176602271854585,3.26159615725792e-23
"Other Parties Votes 2016","White not Latino Population",-0.176464196980275,3.52966277631325e-23
"Democratic Vote Fraction 2012","Poverty Rate",0.176246976582443,3.99615442939981e-23
"Adults 65 and Older Living in Poverty","Winter Avg. Precipitation",0.176234026430268,1.39313083699583e-19
"Other Parties Votes 2016","Adults 65 and Older Living in Poverty",-0.176094348420231,4.42984187539531e-23
"Republican Votes 2012","Teen Birth Rate",-0.176026098710124,2.05257862596709e-22
"Other Vote Fraction 2008","Adult Obesity Rate",-0.175991116907543,4.62436105906494e-23
"Other race(s) Population","Less Than High School",-0.175674758254513,5.62596774815358e-23
"Age Dependency Ratio","Preschool Enrollment Ratio",-0.175149674251338,8.3319818833158e-23
"Other Vote Fraction 2008","Winter Avg. Precipitation",-0.175131518181476,2.31904405214478e-19
"Population","Infant Mortality",-0.175004909929405,1.2695742932468e-10
"Sales and Office Occupations","Diabetes Rate",-0.174797228541799,9.11299169414941e-23
"Population","Adult Smoking Rate",-0.174742101063926,9.40186354688259e-23
"Republican Vote Fraction 2008","Homogeneity Index",0.174610015016647,1.0131386178196e-22
"Democratic Vote Fraction 2012","Median Age",-0.174585715538562,1.02715673668515e-22
"Native American Population","Avg. No. of Physically Unhealthy Day",0.174442975022321,1.11346277014438e-22
"Republican Votes 2008","Winter Avg. Temperature",0.174280933585889,3.32423090795741e-13
"Asian American Population","Preschool Enrollment Ratio",0.174274333984056,1.3658252673509e-22
"Republican Vote Fraction 2012","Sales and Office Occupations",-0.174125368553261,1.33208639803703e-22
"Republican Votes 2016","Less Than High School",-0.174052300150958,1.40984582910739e-22
"Other Parties Vote Fraction 2016","Sexually Transmitted Infections Rate",-0.174032199570425,2.09721973163527e-21
"Homogeneity Index","Service Occupations",-0.173781114330521,1.61716520585045e-22
"Other Votes 2012","White not Latino Population",-0.173588210078303,1.80248888963576e-22
"Teen Birth Rate","Winter Avg. Precipitation",0.173483261128159,1.79759684277561e-18
"Voting Participation Rate","Construction, Extraction, Maintenance, and Repair Occupations",-0.173309836067305,2.1075179685607e-22
"Republican Win 2008","Life Expectancy",-0.173128602089925,2.33300343852385e-22
"Adults 65 and Older Living in Poverty","Service Occupations",0.173043035134186,2.48548233521892e-22
"Republican Votes 2012","Winter Avg. Temperature",0.173001631289667,4.9633208657403e-13
"Other Votes 2008","Crime Rate",0.172954373213084,2.53142647929776e-21
"Other Vote Fraction 2008","Avg. No. of Mentally Unhealthy Day",-0.172674890942854,3.00758033796942e-22
"Age Dependency Ratio","Teen Birth Rate",0.172655498612808,1.2996523256336e-21
"Democratic Votes 2008","Adult Smoking Rate",-0.172377537992837,3.5509402581583e-22
"Democratic Votes 2012","Adult Smoking Rate",-0.172351248158366,3.60341282975293e-22
"Median Earning","Preschool Enrollment Ratio",0.172239248667865,4.39860290309627e-22
"Other Vote Fraction 2012","Management, Professional, and Related Occupations",0.172218447462748,3.88042547183838e-22
"Other Vote Fraction 2008","Poverty Rate",-0.172161633120687,4.00527488845765e-22
"Construction, Extraction, Maintenance, and Repair Occupations","Sexually Transmitted Infections Rate",-0.172094476420693,5.84862663407919e-21
"Republican Win 2008","Management, Professional, and Related Occupations",-0.172048964876896,4.26473285805145e-22
"Sexually Transmitted Infections Rate","Winter Avg. Precipitation",0.171979812424814,1.0155752257237e-17
"Asian American Population","School Enrollment",0.171972503925336,4.51822595854512e-22
"Other Parties Vote Fraction 2016","Other race(s) Population",0.1718943547832,4.64802799111328e-22
"HIV Prevalence Rate","Winter Avg. Precipitation",0.171494784300507,3.57460160371468e-14
"Republican Vote Fraction 2008","Teen Birth Rate",0.171256109823059,2.76607307123149e-21
"School Enrollment","Adult Obesity Rate",-0.17119179346726,6.96946971523264e-22
"Management, Professional, and Related Occupations","Preschool Enrollment Ratio",0.171073213623002,8.14370785528682e-22
"Population Density","Age Dependency Ratio",-0.170863866056727,8.23182699164499e-22
"Service Occupations","Uninsured Rate",0.170570555237312,9.67979765773523e-22
"Asian American Population","Avg. No. of Physically Unhealthy Day",-0.170236618715092,1.16367093427706e-21
"Republican Win 2012","Unemployment Rate",-0.16939000523619,1.85280496832116e-21
"Republican Votes 2008","Teen Birth Rate",-0.169382028349888,7.53063838231904e-21
"Median Earning","Sexually Transmitted Infections Rate",-0.169363871507098,2.50443031308409e-20
"Population Density","Crime Rate",0.169313117513902,1.72834810954097e-20
"Age Dependency Ratio","White not Latino Population",0.168953975173365,2.35210893799153e-21
"Democratic Vote Fraction 2008","Sales and Office Occupations",0.168880310698014,2.44870973631234e-21
"Republican Win 2012","Voting Participation Rate",-0.168757818690498,2.61809851563135e-21
"Preschool Enrollment Ratio","Uninsured Rate",-0.168559594688401,3.23028024802156e-21
"Homogeneity Index","Avg. No. of Mentally Unhealthy Day",-0.168537949130098,2.95170310090785e-21
"Total Votes 2016","Diabetes Rate",-0.168252462883945,3.44825009403701e-21
"Less Than High School","HIV Prevalence Rate",0.16788323511005,3.32670534776359e-16
"Republican Vote Fraction 2008","Voting Participation Rate",-0.167851480601277,4.28788103685793e-21
"Voting Power","Latino Population",0.167693423440277,4.67180491168377e-21
"Other Votes 2012","HIV Prevalence Rate",0.167654259953679,3.60003481666109e-16
"Republican Votes 2012","HIV Prevalence Rate",0.167609117625977,3.66692886337696e-16
"Production, Transportation, and Material moving Occupations","School Enrollment",-0.167419887173271,5.49657511030551e-21
"Democratic Votes 2016","Median Age",-0.167029086162773,6.69299776953069e-21
"Estimated No. of Remaining Votes","Asian American Population",0.166865851841762,7.30948229976756e-21
"Other Votes 2012","Median Age",-0.166848239904046,7.37926238783159e-21
"Production, Transportation, and Material moving Occupations","Children in Single Parent Households Rate",0.166824884227558,7.47281624535069e-21
"Other Votes 2008","Teen Birth Rate",-0.166688945345798,3.11314996972584e-20
"Production, Transportation, and Material moving Occupations","HIV Prevalence Rate",-0.166635374850266,5.44798926756307e-16
"Democratic Votes 2016","Latino Population",0.166548474764469,8.67313978173777e-21
"Total Votes 2016","Teen Birth Rate",-0.166433192129882,3.55797424951259e-20
"Unemployment Rate","School Enrollment",-0.166405513076198,9.50075872120534e-21
"Republican Win 2016","Other race(s) Population",-0.166376496135389,9.51417019113323e-21
"Production, Transportation, and Material moving Occupations","Winter Avg. Precipitation",0.166321202670862,1.36760725224293e-17
"Median Age","HIV Prevalence Rate",-0.166301174799083,6.23746971138377e-16
"Median Age","Avg. No. of Physically Unhealthy Day",-0.166171966973464,1.06198210358429e-20
"Republican Win 2012","Production, Transportation, and Material moving Occupations",0.166160311153368,1.06865213819063e-20
"Other Vote Fraction 2008","Avg. No. of Physically Unhealthy Day",-0.166054645462147,1.13103976563999e-20
"Other Vote Fraction 2012","Winter Avg. Precipitation",-0.165649098843402,1.84995797235736e-17
"Republican Vote Fraction 2012","Median Age",0.165578735763968,1.4596888021674e-20
"Democratic Votes 2016","Infant Mortality",-0.165479588695347,1.23446908868644e-09
"Republican Vote Fraction 2016","School Enrollment",-0.165476827649505,1.56328097397277e-20
"Voting Power","Diabetes Rate",-0.16530148015526,1.6929663813857e-20
"Gini Coefficient","Graduate Degree",0.164850118754088,2.18414799670275e-20
"Native American Population","Service Occupations",0.164777806348342,2.23850796814147e-20
"School Enrollment","Winter Avg. Temperature",-0.164586473957582,6.52003071786578e-12
"Sales and Office Occupations","Winter Avg. Temperature",0.164464042001157,6.6670174564626e-12
"Construction, Extraction, Maintenance, and Repair Occupations","Diabetes Rate",0.164359228911704,2.79664336607494e-20
"Population Density","Adult Obesity Rate",-0.16432722879875,2.84457684908595e-20
"Sex Ratio","Graduate Degree",-0.164196801322881,3.09091826067728e-20
"Other Votes 2012","Other race(s) Population",0.164143283516621,3.13627737520533e-20
"Total Votes 2016","Latino Population",0.164139664401576,3.14230349263523e-20
"Service Occupations","Adult Smoking Rate",0.163730532748334,3.90273650452927e-20
"Other Vote Fraction 2008","Age Dependency Ratio",0.163521890535493,4.35786915224146e-20
"Republican Votes 2012","Poverty Rate",-0.163503497908407,4.40042041733588e-20
"Latino Population","Crime Rate",0.163398003660669,3.5784328370991e-19
"Native American Population","Homicide Rate",0.163390481004496,9.48180654908436e-09
"Democratic Votes 2008","Farming, Fishing, and Forestry Occupations",-0.163275421546766,4.96344330375691e-20
"Republican Win 2016","Unemployment Rate",-0.163062901845063,5.55184894521545e-20
"Republican Votes 2012","Less Than High School",-0.162960175205294,5.94080634854283e-20
"Democratic Votes 2016","Farming, Fishing, and Forestry Occupations",-0.162830023750149,6.2759290036634e-20
"Republican Vote Fraction 2012","Poverty Rate",-0.162757356687623,6.52041192174473e-20
"Other Votes 2008","Other race(s) Population",0.162723219745257,6.63848844387919e-20
"Republican Vote Fraction 2012","Voting Participation Rate",-0.162552810230586,7.26025718642418e-20
"Other Vote Fraction 2008","Injury Death Rate",0.162344368361598,3.7298522695064e-19
"Other Vote Fraction 2012","Uninsured Rate",-0.162148413361457,8.97544928059627e-20
"Population","Farming, Fishing, and Forestry Occupations",-0.162119211254368,9.11376912635764e-20
"Asian American Population","Poverty Rate",-0.162103057067935,9.19118812744592e-20
"Democratic Votes 2012","Farming, Fishing, and Forestry Occupations",-0.162024552196803,9.57677138516313e-20
"Democratic Votes 2016","Gini Coefficient",0.161826442236249,1.06222921864377e-19
"Republican Votes 2016","HIV Prevalence Rate",0.161725522976626,3.86813185081302e-15
"Sales and Office Occupations","Teen Birth Rate",-0.161419715780791,4.67358523260393e-19
"Republican Win 2008","Unemployment Rate",-0.16139136590212,1.33304040099452e-19
"Median Age","Children in Single Parent Households Rate",-0.161320189506903,1.38341303166294e-19
"Democratic Vote Fraction 2016","Adult Obesity Rate",-0.161303268689634,1.39566209356266e-19
"Democratic Votes 2012","Median Age",-0.161056953268377,1.58658579374728e-19
"Total Votes 2012","Diabetes Rate",-0.16090288844956,1.7188883323796e-19
"Homogeneity Index","Infant Mortality",-0.160879042153669,3.53671110705187e-09
"White not Latino Population","Winter Avg. Precipitation",-0.160594907345662,1.72298864207104e-16
"Republican Win 2016","Other Vote Fraction 2008",0.160432923211254,2.19352548829167e-19
"Republican Votes 2016","Homicide Rate",-0.160208943904476,1.8390071497088e-08
"Homogeneity Index","Adults 65 and Older Living in Poverty",-0.159975083027181,2.81641646428691e-19
"Democratic Votes 2008","Median Age",-0.159713225886703,3.18193120601614e-19
"Other Votes 2012","Teen Birth Rate",-0.159396991175902,1.29098037199461e-18
"Total Votes 2012","Teen Birth Rate",-0.159339568805407,1.32850491191813e-18
"Republican Win 2016","Poverty Rate",-0.159168680129223,4.21140208192749e-19
"School Enrollment","Children in Single Parent Households Rate",-0.159152163589922,4.30280502681742e-19
"Democratic Vote Fraction 2008","Voting Participation Rate",0.159123888175941,4.30944303428641e-19
"Republican Vote Fraction 2012","Other race(s) Population",-0.15902409253356,4.53605347683357e-19
"Total Votes 2016","Other race(s) Population",0.158959466786379,4.68903776181404e-19
"Asian American Population","Farming, Fishing, and Forestry Occupations",-0.158865049547936,4.92174628384635e-19
"Farming, Fishing, and Forestry Occupations","Diabetes Rate",0.158829862824451,5.01135638857694e-19
"Other Parties Votes 2016","HIV Prevalence Rate",0.158718720457772,1.24724437331279e-14
"Democratic Vote Fraction 2012","Other race(s) Population",0.158644585365636,5.51045003429113e-19
"Voting Age Population","Other race(s) Population",0.158596078431023,5.64902723651126e-19
"Total Votes 2012","Latino Population",0.158472159111918,6.0188636788114e-19
"Adults 65 and Older Living in Poverty","Crime Rate",0.158460060927117,4.17825445086549e-18
"Other Parties Vote Fraction 2016","Crime Rate",-0.158438094617066,4.169168204259e-18
"Democratic Vote Fraction 2016","Uninsured Rate",-0.158401555658826,6.24016542495484e-19
"Republican Votes 2016","Children Under 6 Living in Poverty",-0.158259745885718,6.70921186110407e-19
"Population Density","White not Latino Population",-0.158238772906014,6.7814741077376e-19
"Democratic Vote Fraction 2012","Low Birth Weight Rate",0.158089597384558,2.37899920161261e-18
"Service Occupations","Infant Mortality",0.158059727818221,6.64272793872726e-09
"Age Dependency Ratio","Children in Single Parent Households Rate",-0.157762323763694,8.6466521763e-19
"Sex Ratio","Farming, Fishing, and Forestry Occupations",0.157746784639365,8.71533509531842e-19
"Democratic Votes 2008","Infant Mortality",-0.157671906327364,7.23809548698508e-09
"Total Votes 2008","Latino Population",0.157628677253748,9.25527479888359e-19
"Democratic Vote Fraction 2016","Winter Avg. Temperature",0.157589451192615,4.89959714698125e-11
"Sex Ratio","At Least Bachelor Degree",-0.157517154261208,9.92075458641867e-19
"Total Votes 2008","Teen Birth Rate",-0.157455868563476,3.38073864824194e-18
"African American Population","Management, Professional, and Related Occupations",-0.157257305614709,1.11774483177592e-18
"Asian American Population","Uninsured Rate",-0.157170024192158,1.16835526713009e-18
"Life Expectancy","HIV Prevalence Rate",-0.157161398210981,2.26708016301005e-14
"Total Votes 2012","Other race(s) Population",0.157123974491141,1.19596217881295e-18
"Total Votes 2008","Diabetes Rate",-0.156999616235371,1.27377383941842e-18
"Republican Vote Fraction 2008","Sales and Office Occupations",-0.156838908846473,1.38177003984808e-18
"Native American Population","Homogeneity Index",-0.156804383631138,1.40612476526529e-18
"Republican Votes 2016","Child Poverty",-0.156553077661377,1.5966334595809e-18
"Other Vote Fraction 2012","Adult Smoking Rate",-0.156441168082411,1.6894640071677e-18
"Other Votes 2012","Farming, Fishing, and Forestry Occupations",-0.156358502562103,1.76143804841087e-18
"Total Votes 2008","Other race(s) Population",0.156128223125453,1.97827968509814e-18
"Republican Win 2008","School Enrollment",-0.155710628638469,2.47129601472942e-18
"Other Parties Vote Fraction 2016","Voting Participation Rate",0.155681570468417,2.47665985055814e-18
"Median Age","Native American Population",-0.155617563951912,2.55756204564873e-18
"Democratic Vote Fraction 2012","Voting Participation Rate",0.155600287792001,2.57984194118526e-18
"Other Votes 2008","Farming, Fishing, and Forestry Occupations",-0.155524280359522,2.68016040542447e-18
"Democratic Votes 2012","Infant Mortality",-0.155135432867042,1.26235501645366e-08
"Democratic Votes 2012","Latino Population",0.155044114127007,3.40904827573884e-18
"Population Density","Construction, Extraction, Maintenance, and Repair Occupations",-0.154959214010398,3.55689385821222e-18
"Median Age","Adult Smoking Rate",-0.154949476135487,3.57425076028312e-18
"Sex Ratio","Winter Avg. Precipitation",-0.154770774726016,2.06486262521215e-15
"Voting Participation Rate","Gini Coefficient",-0.154680171099645,4.08881812354557e-18
"Democratic Vote Fraction 2016","Voting Participation Rate",0.154558063581765,4.34559119409436e-18
"Democratic Vote Fraction 2008","Teen Birth Rate",-0.154485227334906,1.44105394258965e-17
"Democratic Votes 2012","Gini Coefficient",0.154279260301281,4.99302132150771e-18
"Republican Votes 2008","Latino Population",0.154217712072081,5.14829424755795e-18
"Republican Votes 2008","Poverty Rate",-0.154192419476404,5.21347453407993e-18
"Other Parties Votes 2016","Latino Population",0.154188712695464,5.22309525208363e-18
"Asian American Population","Latino Population",0.154153491001741,5.31538938661322e-18
"Republican Win 2008","Teen Birth Rate",0.153723379295583,2.0805925308232e-17
"Other Parties Votes 2016","Children Under 6 Living in Poverty",-0.153719310332396,6.59421111218218e-18
"Democratic Votes 2008","Gini Coefficient",0.153634283625584,6.87806980825209e-18
"Latino Population","Service Occupations",0.153475681789831,7.4401412404696e-18
"Republican Votes 2008","Less Than High School",-0.153325751387954,8.11019663088469e-18
"Republican Votes 2012","Other race(s) Population",0.153215718014806,8.46097449797103e-18
"Republican Votes 2016","Other race(s) Population",0.152967745916026,9.56298867800161e-18
"Homogeneity Index","Preschool Enrollment Ratio",-0.152930897406946,1.05910073874059e-17
"Republican Votes 2008","Other race(s) Population",0.152902374368476,9.87635646922822e-18
"School Enrollment","Low Birth Weight Rate",-0.152525927497672,3.60498664040076e-17
"Democratic Votes 2012","Sexually Transmitted Infections Rate",0.152457309763404,9.78430273372995e-17
"Homogeneity Index","Graduate Degree",-0.152441650126263,1.2539723250358e-17
"Republican Win 2008","Population Density",-0.152378305430979,1.27830797351815e-17
"African American Population","Service Occupations",0.152355366178775,1.29279783740859e-17
"White not Latino Population","Other race(s) Population",-0.1523393695859,1.30299804014876e-17
"Democratic Votes 2008","Latino Population",0.152291618719146,1.33392080347616e-17
"Republican Vote Fraction 2008","Life Expectancy",-0.152110443979667,1.45797082857856e-17
"Other Votes 2012","Latino Population",0.152094014689974,1.469767169211e-17
"Preschool Enrollment Ratio","Injury Death Rate",-0.15198921131093,5.97071696630038e-17
"Other race(s) Population","Sales and Office Occupations",0.151723416860601,1.76233871775293e-17
"Republican Win 2008","Adult Obesity Rate",0.151087693645424,2.40367426700513e-17
"Republican Votes 2012","Children Under 6 Living in Poverty",-0.150927929156495,2.59811353126988e-17
"Asian American Population","Crime Rate",0.150737646199545,1.61759907282462e-16
"Voting Participation Rate","Infant Mortality",-0.150572874702136,3.35651441527985e-08
"White not Latino Population","Preschool Enrollment Ratio",-0.150566575923315,3.35942769116127e-17
"Democratic Votes 2016","Sexually Transmitted Infections Rate",0.150515310239554,2.39737881547022e-16
"Republican Vote Fraction 2016","Teen Birth Rate",0.15051171024909,9.58862550015122e-17
"Age Dependency Ratio","Low Birth Weight Rate",-0.150385697948645,9.82626369783161e-17
"Population Density","Injury Death Rate",-0.150242164562862,1.34061225205201e-16
"Preschool Enrollment Ratio","Sexually Transmitted Infections Rate",0.150224141947251,2.7393851495719e-16
"Farming, Fishing, and Forestry Occupations","Preschool Enrollment Ratio",-0.150221344852915,3.97009477016468e-17
"Democratic Votes 2012","Other race(s) Population",0.150213794801553,3.67466334746124e-17
"Other Votes 2008","White not Latino Population",-0.150141583987869,3.80540667227584e-17
"Democratic Votes 2008","Other race(s) Population",0.149931252796991,4.21293034378354e-17
"Sales and Office Occupations","Preschool Enrollment Ratio",0.14987142669689,4.70054301441056e-17
"Other Parties Votes 2016","Poverty Rate",-0.149727192199785,4.64932512356391e-17
